,date,content,score,version,thumbs
333,2021-09-08 18:00:22,Fácil uso,5,70.3.4,0
334,2021-09-08 15:27:04,Otimo app,5,70.3.4,0
335,2021-09-08 13:40:53,Exelente,5,70.3.4,0
337,2021-09-08 12:28:45,Muito bom 👍foi a coisa melhor que o governo federal feis,5,70.3.4,0
338,2021-09-08 09:29:03,EXELENTE,5,70.3.4,0
339,2021-09-07 19:28:45,Funcionando muito bem ao que se propõe,5,70.3.4,0
340,2021-09-07 18:16:20,Só baixei pra ver se o negócio da vacina da Covid aparecia mesmo.😁,5,70.3.4,0
341,2021-09-07 16:15:06,Ótimo,5,70.3.4,0
342,2021-09-07 00:25:56,Esse aplicativo e muito bom gostei de mais,5,70.3.4,0
343,2021-09-06 21:56:28,Otimo aplicativo com imformações importantes.,5,70.3.4,0
344,2021-09-06 20:11:44,"Muito bom ,gostei",5,70.3.4,0
345,2021-09-06 13:14:38,Legal! Informações fáceis de acessar e muito útil!,5,70.3.4,0
346,2021-09-06 13:00:36,Excelente 👋👋👋,5,70.3.4,0
347,2021-09-06 12:51:11,"O aplicativo parace ser muito bom, mais ele deveria ser para todos os serviços do SUS e não só sobre covid, iria ajudar a vida do brasileiro em quase 100%",5,70.3.4,0
349,2021-09-06 12:41:54,Muito bom e fácil de usar 👌🏻,5,70.3.4,0
350,2021-09-06 11:14:43,Extremamente prático e rápido.,5,70.3.4,0
351,2021-09-06 09:03:53,Otimo,5,70.3.4,0
352,2021-09-06 02:48:06,Ótimo app,5,70.2.9,0
353,2021-09-05 23:19:23,Muito importante o SUS,5,70.3.4,0
354,2021-09-05 22:13:50,"Eu adorei o app. Ele funciona bem: carteira de vacinação, consultas agendadas no posto de saúde, lista de medicamentos, entre outras funções, tudo na palma da mão. Ansiosa para as próximas atualizações.",5,70.3.4,2
355,2021-09-05 19:21:34,Consegui emitir o cartão de vacina da Covid sem nenhuma dificuldade. Parabéns!!,5,70.3.4,0
356,2021-09-05 18:10:52,Muito bom,5,70.2.9,0
357,2021-09-05 09:06:55,Simples e útil!!! Parabéns aos envolvidos,5,70.3.4,0
358,2021-09-05 08:47:35,Facilmente instalado.,5,70.3.4,0
359,2021-09-05 07:36:43,Funcionou ao propósito. Consegui o comprovante de vacinação do Covid19. Somente alguns passos e tudo funcionou perfeitamente.,5,70.3.4,1
361,2021-09-04 22:54:31,Muito eficiente e prático.,5,70.3.4,0
362,2021-09-04 22:53:40,Aplicativo é ótimo está funcionando perfeitamente.,5,70.3.4,0
363,2021-09-04 22:13:55,Gostei do aplicativo . Deu tudo certo .fácil e rápido!,5,70.3.4,0
364,2021-09-04 21:16:46,"Gostaria de ter meu comprovante da vacilação da corona , porque ja tomei as duas vacinas",5,70.3.4,0
366,2021-09-04 21:03:39,Gostei do APP consegui me cadastra e conta as duas vacinas,5,70.3.4,0
367,2021-09-04 20:59:19,Funcionou rapidamente,5,70.3.4,0
368,2021-09-04 20:58:07,"Nem a Unimed tem algo assim, mas não aparece meu histórico...",5,70.3.4,0
369,2021-09-04 20:51:59,Legal,5,70.3.4,0
370,2021-09-04 20:51:41,Até agora tudo correto,5,70.3.4,0
371,2021-09-04 20:46:06,Esse app é muito seguro,5,70.3.4,0
372,2021-09-04 20:43:15,Ok.,5,70.3.4,0
375,2021-09-04 20:37:09,Bom,5,70.2.7,0
376,2021-09-04 20:13:48,Não consigo entrar. Só diz que deu erro e volta p tela inicial,5,70.3.4,0
377,2021-09-04 19:41:35,"Gostei, prático e rápido",5,70.3.4,0
378,2021-09-04 18:05:52,Ótimo aplicativo,5,70.3.4,0
380,2021-09-04 16:42:41,Funcional...satisfeito,5,70.3.4,0
381,2021-09-04 16:14:54,Excelente.. Consegui ter acesso ao meu cartão de vacinação sem problema,5,70.3.4,0
383,2021-09-04 11:02:00,Excelente app coloquei meus dados e realmente achei incrível #VivaoSus,5,70.3.4,0
384,2021-09-04 07:56:07,Repor as minhas coisas no lugar do Cel,5,70.3.4,0
385,2021-09-04 01:10:13,Apresenta opções do que podemos encontrar na rede SUS. E deixa registrado os dados sobre saúde coletiva.,5,70.3.4,0
386,2021-09-04 00:20:39,😁😁😁😁,5,70.3.4,0
387,2021-09-03 22:36:10,Mil grau,5,70.2.9,0
388,2021-09-03 22:17:56,"Muito bom, facilita o dia a dia",5,70.3.4,0
389,2021-09-03 22:08:07,Super funcional e prático!,5,70.3.4,0
390,2021-09-03 20:53:17,Ótimo,5,70.3.4,0
392,2021-09-03 13:53:00,Recomendo a todos da Google Play ▶️,5,70.3.4,0
393,2021-09-03 11:34:26,Muito útil,5,70.3.4,0
394,2021-09-03 08:45:32,"Consegui tudo muito fácil, não sei o que o povo quer. Funcionando normalmente.",5,70.3.4,0
395,2021-09-02 21:26:19,excelente,5,70.2.9,0
396,2021-09-02 20:24:58,Ótimo e necessário,5,70.3.4,0
397,2021-09-02 19:58:46,Muito bom 🇧🇷🇧🇷🇧🇷👏👏👏👏,5,70.3.4,0
398,2021-09-02 19:53:00,Muito bom. Gostei,5,70.3.4,0
400,2021-09-02 18:48:17,Bom,5,70.3.4,0
401,2021-09-02 18:47:23,Bom,5,70.3.4,0
402,2021-09-02 18:46:22,"Ótimo APP, fácil de usar. Muito intuitivo.",5,70.3.4,0
403,2021-09-02 16:23:48,Muito bom,5,70.3.4,0
404,2021-09-02 14:16:11,"Eu, recomendo esse app? para você baixar no seu celular.",5,70.3.4,0
405,2021-09-02 14:03:17,Achei simples e prático,5,70.3.4,0
406,2021-09-02 12:02:43,Fácil de cadastrar! Gostei muito!,5,70.3.4,0
407,2021-09-02 12:00:34,Ágil facil auto explicativo Muito bom!,5,70.3.4,0
408,2021-09-02 11:36:45,fácil,5,70.3.4,0
409,2021-09-02 11:35:26,"Ótimo, funciona mesmo!",5,70.3.4,0
410,2021-09-02 10:07:01,"Consegui acessar meu comprovante de vacinação muito rapidamente, visto que já tinha cadastro pretérito.",5,70.3.4,0
414,2021-09-01 20:41:16,"Pro pessoal que não está conseguindo fazer cadastro, é melhor criar uma conta no site do governo e dps com seu CPF e Senha logar nesse app",5,70.3.4,0
415,2021-09-01 20:33:57,Excelente plataforma. Parabéns,5,70.2.9,0
416,2021-09-01 20:33:33,Muito bom,5,70.3.4,0
417,2021-09-01 20:15:30,Perfeito,5,70.2.9,0
418,2021-09-01 19:22:35,Bem fácil de manusear. Atende os requisitos!,5,70.3.4,0
419,2021-09-01 19:18:24,Excelente programa disponibilizado pelo governo federal.,5,70.3.4,0
420,2021-09-01 18:57:40,Muito bom eu consegiu fazer o meu,5,70.2.9,0
421,2021-09-01 18:26:32,Bom,5,70.2.9,0
422,2021-09-01 16:27:18,Achei interessante o aplicativo. Já consta minhas vacinas de Covid lá e já emite certificado.,5,70.3.4,0
423,2021-09-01 16:23:12,Ótimo aplicativo,5,70.3.4,0
424,2021-09-01 15:18:26,Bom,5,70.3.4,0
425,2021-09-01 14:55:25,"Eu não estava conseguindo acessar o app,senha inválida e não dava certo pelo esqueci minha senha, então consegui resolver pelo site conecte sus. Agora deu certo.Espero ter ajudado.",5,70.3.4,0
426,2021-09-01 13:53:29,Muito bom..,5,70.2.9,0
427,2021-09-01 13:49:24,Ótimo,5,70.3.4,0
428,2021-09-01 13:48:44,👏👏👏👏👏 🇧🇷🙌🙏🙌,5,70.3.4,0
429,2021-09-01 13:38:58,Muito pratico,5,70.2.9,0
430,2021-09-01 13:20:35,Otima,5,70.3.4,0
431,2021-09-01 11:35:15,"Perfeito, uma excelente ferramenta. Fácil de baixar, informações precisas, até as informações de medicamentos da farmácia popular de 2015 aparece pra mim. Apresentei o App na sala da faculdade, e todos adoraram",5,70.3.4,2
433,2021-09-01 10:32:42,Exelente App fácil e completíssimo,5,70.3.4,0
434,2021-09-01 10:25:53,Bom,5,70.2.9,0
435,2021-09-01 09:50:37,Excelente!!! Maravilha!!! 👏👏👏,5,70.2.9,0
436,2021-09-01 09:26:46,Excelente !!!,5,70.3.4,0
437,2021-09-01 09:01:12,"Excelente o app, bem útil e informativo",5,70.3.4,0
439,2021-09-01 08:18:05,Muito bom! Espero q não estraguem ou priorizem outro app.,5,70.3.4,0
440,2021-09-01 08:09:16,"Bom, nada a reclamar funcionou perfeitamente",5,70.3.4,0
441,2021-09-01 05:07:35,OTIMO APP,5,70.3.4,0
442,2021-08-31 23:48:44,Depois dessa última atualização o app não tá mais dando erro de login. Ótimo,5,70.3.4,0
443,2021-08-31 23:48:12,"Funcional e intuitivo. Funciou de primeira, até porque eu já tinha senha e login no gov.br. super indico esse app",5,70.3.4,1
444,2021-08-31 21:46:27,Excelente,5,70.2.9,0
446,2021-08-31 21:25:18,Muito bom!,5,70.3.4,0
447,2021-08-31 21:19:13,Eu queria colocar todas as vacinas que tomei no sistema e como fazer isto?,5,70.2.9,0
448,2021-08-31 21:13:36,"Fáci acesso, bem.didático.",5,70.3.4,0
449,2021-08-31 20:07:21,"Bom , rápido.",5,70.3.4,0
450,2021-08-31 19:48:20,Muito bom,5,70.3.4,0
451,2021-08-31 17:55:12,Ótimo!,5,70.3.4,0
452,2021-08-31 17:49:47,Muito bom. Já que nos vacinamos se pedirem o comprovante está na mão.,5,70.3.4,0
453,2021-08-31 17:33:18,Vacina minha de covid lançada em tempo real 👊👏👏👏 parabéns,5,70.2.9,0
455,2021-08-31 16:14:02,Bom,5,70.3.4,0
456,2021-08-31 16:00:16,"Bom graças a Deus consegui usar, entendo que esteja lento e instável mas estamos num caso de força maior em plena pandemia o que causa mesmo sobre carga no sistema. Tomara que normalize logo pra todos, pois isso é mais prático.",5,70.2.9,0
457,2021-08-31 15:50:00,Tá fechando sozinho quando entro em certas coisas,5,70.3.4,0
458,2021-08-31 15:44:28,Sobre natural!!! Sensacional!!!!,5,70.3.4,0
460,2021-08-31 15:31:23,Eu gostei do app e não apresentou nenhum erro ou falha,5,70.3.4,0
461,2021-08-31 15:09:23,Ótima experiência espero ser bem útil nas minhas necessidades.,5,70.3.4,0
462,2021-08-31 13:04:43,(Y),5,70.2.9,0
463,2021-08-31 12:41:24,Muito bom,5,70.3.4,0
464,2021-08-31 11:36:11,Observando se o App melhora. Até agora não.,5,70.2.9,0
465,2021-08-31 11:01:38,Ótimo aplicativo.,5,70.3.4,0
466,2021-08-31 09:20:26,Muito bom show.,5,70.2.9,0
467,2021-08-31 04:24:25,Excelente! Eu aprovo!,5,70.2.9,0
468,2021-08-31 00:15:01,"O intuito do app é incrível, desde o documento/carteirinha digital do SUS até os certificados de vacinação! Como ainda está em desenvolvimento, o aplicativo não é tão eficiente no dia-a-dia, mas conforme forem atualizando com as demais vacinas, medicamentos, exames e consultas, vai ser muito útil para todos nós. Parabéns pela iniciativa!",5,70.2.9,2
469,2021-08-31 00:08:15,Com nex Sus é muito bom di mais é o timo,5,70.2.9,0
470,2021-08-30 22:53:22,Bem rápido e fácil.,5,70.2.9,0
471,2021-08-30 22:21:43,Até que foi simples,5,70.2.9,0
472,2021-08-30 21:22:08,Maravilhoso,5,70.2.9,0
473,2021-08-30 20:01:22,Perfeito para as doses contra o covid!,5,70.2.9,0
475,2021-08-30 19:22:26,Bem legal,5,70.2.9,0
477,2021-08-30 15:46:57,"É até legal, más não consigo ver o histórico das minhas vacinas de Covid 19!!!",5,70.2.9,0
478,2021-08-30 13:04:35,Viva o SUS e viva a tecnologia. Não tava conseguindo achar meu cartão de vacinação nem na bala!,5,70.2.9,0
479,2021-08-30 12:44:26,Excelente app !!!,5,70.2.9,0
480,2021-08-30 09:31:23,Bão dimais da conta.,5,70.2.9,0
481,2021-08-30 09:14:55,Muito bom,5,70.2.9,0
482,2021-08-29 21:16:32,Bom,5,70.2.9,0
483,2021-08-29 21:10:56,Achei muito bom,5,70.2.9,0
484,2021-08-29 15:29:05,Gostaria de saber sore a vacinação contra covid,5,70.2.9,0
485,2021-08-29 13:10:18,Show,5,70.2.9,0
486,2021-08-29 12:07:34,Comigo deu tudo certo e funcionou corretamente.,5,70.2.9,0
487,2021-08-29 11:51:43,Eu tenho muitas dificuldades de baixar as vacinas online em inglês,5,70.2.9,0
488,2021-08-29 09:52:45,Mais uma vez o governo surpreendeu com ums excelente ferramenta para apresentar documentos digitais pessoal,5,70.2.9,0
490,2021-08-29 00:10:35,Excelente,5,70.1.5,0
491,2021-08-28 23:49:57,"Olá boa noite, o meu certificado de vacinação não está disponível ainda. Mesmo já tendo recebido as duas doses.",5,70.2.9,0
492,2021-08-28 23:34:10,Bacana demais,5,70.2.9,0
493,2021-08-28 23:25:00,"Parabéns a todos envolvidos por desenvolverem está ferramenta de grande informação e ajuda para tal objetivo. Já estou baixando e espero que o pessoal do TI venha a complementar mais e mais este app podendo de alguma forma auxiliar, ajudar várias pessoas. Muito boa iniciativa.",5,70.2.9,0
494,2021-08-28 22:21:22,não consigo autorizar,5,70.2.9,0
495,2021-08-28 22:11:47,"Ótimo, obrigado muito relevante.",5,70.2.9,0
496,2021-08-28 21:53:33,Oltimo,5,70.2.9,0
497,2021-08-28 21:46:33,Ok,5,70.2.9,0
498,2021-08-28 21:41:13,Bom,5,70.2.5,0
499,2021-08-28 21:36:16,Muito bom.,5,70.2.9,0
500,2021-08-28 21:34:49,Muito fácil a instalação. Eu recomendo.,5,70.2.9,0
501,2021-08-28 21:30:47,Legal app,5,70.2.9,0
503,2021-08-28 21:19:06,Nada a dizer,5,70.2.9,0
504,2021-08-28 21:17:47,Me cadastrei mas não consigo acessar da erro,5,70.2.9,0
505,2021-08-28 21:14:47,muito prático,5,70.2.9,0
506,2021-08-28 21:14:36,Como funciona quero usar esse aplicativo,5,70.2.9,0
507,2021-08-28 21:13:58,Bom,5,70.2.9,0
508,2021-08-28 21:13:06,"Instalei mas nada funciona, não deixa cadastrar e não deixa ver nenhuma informação. Por segurança estou desinstalando, acho que o app não é seguro e com certeza não é útil.",5,70.2.9,1
510,2021-08-28 21:08:31,O plano de saúde do pobre Brasileiro .SUS NP 1000,5,70.2.9,0
511,2021-08-28 21:07:42,Ótimo,5,70.2.9,0
513,2021-08-28 21:03:37,Excelente! Minha vacina estar conectads,5,70.2.9,0
514,2021-08-28 16:17:55,Funcionou perfeitamente.,5,70.2.9,0
515,2021-08-28 14:29:43,MUITO BOM !! BOLSONARO DIGITALIZANDO TUDO PRO POVÃO NÃO DEPENDER DE FAVORES !!,5,70.2.9,0
516,2021-08-28 11:46:38,"Muito bom e fácil utilização, aprovadissimo",5,70.2.9,0
517,2021-08-28 11:24:14,Muito fácil e inteligente,5,70.2.9,0
518,2021-08-28 09:11:18,Simples e funcional,5,70.2.9,0
520,2021-08-27 22:23:39,Perfeito!! Em questão de dias minhas doses de Astrazeneca já constavam em sistema.,5,70.2.9,0
521,2021-08-27 22:22:21,Ótimo,5,70.2.9,0
522,2021-08-27 21:35:47,Difícil,5,70.2.9,0
523,2021-08-27 20:26:06,Bom,5,70.2.9,0
524,2021-08-27 20:06:34,Favor colocar na página 2,5,70.2.9,0
525,2021-08-27 16:43:28,"Muito bom, um complementa o outro (Meu Gov) é só cadastrar os seus dados direitinho",5,70.2.9,0
526,2021-08-27 14:23:42,Ainda pode evoluir muito mas a ideia é sensacional.,5,70.2.9,0
527,2021-08-27 14:18:19,Fácil e prático...,5,70.2.9,0
528,2021-08-27 14:04:49,Bom,5,70.2.9,0
529,2021-08-27 12:51:32,Excelente aplicativo. Dados exatos da vacinação. QR code. Qual dose e qual vacina tomou. Onde tomou e a data. Inclusive cartão do SUS digital.,5,70.2.9,0
530,2021-08-27 12:49:45,Show,5,70.2.9,0
531,2021-08-27 10:12:32,Não consigo entrar no conecte SuS,5,70.2.9,0
532,2021-08-26 12:49:48,"Aplicativo novo, porém já funciona dentro das diretrizes que nos são informadas quando o acessamos, ou seja, por hora estão disponíveis somente dados relativos à vacinação do COVID19. Ansioso pra ver meus demais dados que já estão online. Parabéns pela iniciativa.",5,70.2.9,3
533,2021-08-26 09:36:04,Ótimo,5,70.2.9,0
534,2021-08-26 07:48:39,Parabéns pela iniciativa do governo,5,70.2.9,0
535,2021-08-25 22:50:13,Útil,5,70.2.9,0
536,2021-08-25 20:38:50,Excelente app!!! Super recomendo!!!,5,70.2.9,0
537,2021-08-25 15:34:23,Bom,5,70.2.9,0
538,2021-08-25 14:09:21,Bom !,5,70.2.9,0
539,2021-08-25 12:58:31,Perfeito,5,70.2.9,0
540,2021-08-25 08:57:59,Fiquei feliz que está ferramenta integra todo o meu histórico junto ao SUS!,5,70.2.9,0
541,2021-08-25 06:02:57,Informação importante para todos,5,70.2.9,0
542,2021-08-25 01:04:14,Ok,5,70.2.9,0
543,2021-08-25 00:42:14,Ótimo,5,70.2.9,0
545,2021-08-24 21:27:58,"Como um profissional da Área da saúde eu fico muito feliz de ver um sistema como esse. Mas ele deve ser integrado com o sistema de uma forma intuitiva, e mais importante: ela exige uma acessibilidade maior de tecnologia e Internet",5,70.2.9,4
546,2021-08-24 14:35:04,Muito bom anota direitinho as vacinad,5,70.2.9,0
547,2021-08-24 11:29:04,Ótimo. Aparece as 2 vacinas que tomei da Covid.,5,70.2.9,0
548,2021-08-24 09:58:11,Ótimo,5,70.2.9,0
549,2021-08-24 09:03:43,Adorei!,5,70.2.9,0
550,2021-08-24 07:15:25,"Muito bom, viva a vacina!",5,70.2.9,0
551,2021-08-23 14:23:22,Aplicativo confiável vale a pena,5,70.2.9,0
552,2021-08-23 10:15:51,Fantástico!,5,70.2.9,0
553,2021-08-22 17:56:05,Sim otimo,5,70.2.9,0
554,2021-08-22 10:35:07,Excelente,5,70.2.9,0
555,2021-08-22 00:22:43,"LIMPEM O CACHE. Eu segui a dica de um usuário aqui e deu certo, antes não funcionava, agora funciona",5,70.2.9,1
556,2021-08-21 09:58:14,Achei bem organizado.,5,70.2.9,0
557,2021-08-21 09:41:22,Muito bom.,5,70.2.9,0
559,2021-08-20 19:09:09,Gostei muito emiti meu certificado de vacinação e a minha carteira de vacinação tb do covid,5,70.2.9,0
560,2021-08-19 19:19:38,Muito bom,5,70.2.9,0
561,2021-08-19 19:05:07,Gostei muito ! Já uso o sou GOV,5,70.2.9,0
562,2021-08-19 17:38:17,"Proposta incrível. Quando disponibilizarem todos os dados, não só aqueles relacionados a Covid-19, será muito útil.",5,70.2.9,0
563,2021-08-19 12:22:49,Muito bom!!!!,5,70.2.9,0
564,2021-08-19 09:44:02,"Gostei muito, quando tiver o registro de todas as vacinas, será melhor ainda, pode ajudar muito nas viagens de turismo e no dia a dia de todos.",5,70.2.9,0
566,2021-08-18 11:20:36,Tenho o Certificado Digital das duas doses da vacina Covid 19 e puder verificar se os lotes das vacinas foram registrados corretamente.,5,70.2.9,0
567,2021-08-18 08:20:44,Muito prático para os dias atuais!,5,70.2.9,0
568,2021-08-17 18:36:45,Top,5,70.2.9,0
569,2021-08-17 15:49:40,Boa,5,70.2.9,0
571,2021-08-17 08:17:42,"O que precisava me atendeu, 5 estrelas.",5,70.2.9,0
572,2021-08-17 02:10:47,Excelente,5,70.2.9,0
573,2021-08-16 18:22:00,Boa experiência,5,70.2.9,0
574,2021-08-16 13:07:41,Muito bom,5,70.2.9,0
575,2021-08-16 11:10:07,Ótimo!!,5,70.2.9,0
577,2021-08-16 08:54:19,Ótimo,5,70.2.9,0
578,2021-08-15 17:49:15,Uma das melhores coisas feita pelos governantes brasileiros ótimo me ajudou muito fácil e prático de usar obrigado mesmo ao enventor do conecte sus e a todos envolvidos parabéns.,5,70.2.9,2
579,2021-08-15 17:21:36,"Excelente. Recomendo. Suas idas ao SUS estão todos gravados nesse aplicativo. Os remédios que você pegou, as vacinas que você tomou, exames que você fez, atendimento, internações, agendamento, entre outros.",5,70.2.9,4
580,2021-08-15 08:46:52,"Muito bom, tudo em dia,, vacinas, endereços, contatos emergenciais, uma mão na roda!",5,70.2.9,0
582,2021-08-14 20:04:19,"Bom app, vale a pena ter",5,70.2.9,0
584,2021-08-14 09:18:28,"Boa ideia do aplicativo, parabéns!!!",5,70.2.9,0
585,2021-08-14 07:47:53,"Muito preciso, informações de 10 anos atrás, e o certificado de vacinação e um espetáculo!!!! ,...,.......... ...... ......",5,70.2.9,0
586,2021-08-14 07:21:05,"Apesar de lento, totalmente eficaz em gerar o relatório da vacina. Quando das duas doses, pode imprimir. Português, Inglês e Espanhol.",5,70.2.9,0
587,2021-08-14 05:58:14,"Muito útil, atendeu as expectativas! Tenho acesso a minha carteira de vacinação digital, meu cartão do SUS, aparece meus exames feito do covid-19, e ainda registro todas informações para ajudar se caso eu tenha emergência (telefones, informações de medicamentos que eu tomo, se tenho alergia e etc..) Parabéns!",5,70.2.9,5
588,2021-08-13 22:15:37,Funciona bem rápido e fácil,5,70.2.9,0
590,2021-08-13 16:14:51,bom!👍,5,70.2.9,0
591,2021-08-13 14:46:33,"Só integrar demais vacinas como : H1N1, febre amarela e outras. Aí sim poderia ser uma carteira de vacina digital orientar aos municípios através de CPF em cadastro geral. Vamos pensar para frente não no retrocesso. Fica a sugestão. Gostaria muito que minhas vacinas anteriores fossem já lançados no app. Do mais um ótimo aplicativo.",5,70.2.9,0
592,2021-08-12 20:57:59,Otimo.,5,70.2.9,0
593,2021-08-12 20:21:21,"Extremamente prático, didático e limpo com informações claríssimas!",5,70.2.9,0
594,2021-08-12 11:05:51,"Excelente aplicativo, de grande utilidade.",5,70.2.9,0
595,2021-08-11 11:41:17,Ótimo app,5,70.2.9,0
596,2021-08-11 01:40:18,Ótimo,5,70.2.9,0
597,2021-08-10 22:51:06,Bom,5,70.2.9,0
598,2021-08-10 21:24:41,Aplicativo exemplo de quanto o governo eletrônico pode facilitar a vida do cidadão. Parabéns!,5,70.2.9,0
599,2021-08-10 15:59:16,Eu baixei o aplicativo eu gostei o remédio que uso da renite e agora mostra todos os Dados da vacina da covid que tomei,5,70.2.9,0
600,2021-08-10 11:57:46,"É fácil e prático, parabéns a todos envolvidos.",5,70.2.9,0
601,2021-08-10 09:59:45,Muito bom adorei este app,5,70.2.9,0
603,2021-08-09 21:39:54,"Resgatei meu número de inscrição do SUS, por ele consegui tomar minha 1°dose de vacina contra covid 19",5,70.2.9,0
604,2021-08-09 21:12:32,Pra mim muito bom . So falta a obrigacao dos planos privados a inserir os dados de saude no sus . Deveria ser interligado pra caso o usuario tenha de ir a uma emergência . O médico tenha acesso ao histórico do paciente. Mas de todo modo .app dez.,5,70.2.9,0
605,2021-08-09 12:00:02,"Excelente, um avanço no serviço digital. Pena que poucos conhecem.",5,70.2.9,0
606,2021-08-09 08:14:04,Bom axelente aplicativo,5,70.2.9,0
607,2021-08-08 22:53:45,Amei ajuda muito mesmo uma facilidade grande Parabéns,5,70.2.9,0
608,2021-08-08 19:41:03,"Muito bom. Quando for integrado a mais serviços do SUS ficará excecelente. Parabéns aos envolvidos, fizeram um bom trabalho.",5,70.2.9,0
609,2021-08-07 21:32:38,Excelente,5,70.2.9,0
610,2021-08-07 09:54:39,Gostei muito. Fácil acesso,5,70.2.9,0
611,2021-08-07 03:05:26,Perfeito para qualquer comprovacao do seu histórico de saúde.,5,70.2.9,0
612,2021-08-06 13:40:14,está funcionando direito sobre a vacina do Corona eu recomendo a todos,5,70.2.9,4
614,2021-08-06 09:48:15,Perfeito!...,5,70.2.9,0
615,2021-08-06 07:25:45,O app e-saude do Estado de SP mostra as minhas vacinas desde 2018. Porque vcs não conversam com os desenvolvedores e importam essa base de dados também.,5,70.2.9,0
616,2021-08-05 21:07:29,Estou esperando atualizar. O meu mais gostei por isso dei 5 estrelas ✨ todas as vezes me pede um código. E não sei preciso de um.,5,70.2.9,0
617,2021-08-05 18:59:24,Bom,5,70.2.9,0
618,2021-08-05 14:48:38,Show,5,70.2.9,0
619,2021-08-05 12:56:24,Excelente,5,70.2.9,0
620,2021-08-05 11:30:32,Bom,5,70.2.9,0
621,2021-08-04 19:14:34,"Aplicativo sensacional, parabens ao SUS pela iniciativa!",5,70.2.9,0
622,2021-08-04 14:21:35,"Não se engane irmão, é por meio deste App que o sistema irá controlar as entradas e saídas em todos os locais, até mesmo das suas casas. Leiam Apocalipse 13 e entenderão do que se trata.",5,70.2.9,0
623,2021-08-04 13:19:06,"Show de bola, muito útil.",5,70.2.9,0
624,2021-08-03 22:25:10,"Gostei muito dessa nova atualização, apareceu exames que fiz no psf e melhor tem um certificado que fui vacinado contra a covid 19, ate baixei para caso algum local que peça comprovante de vacinação",5,70.2.9,0
627,2021-08-03 11:36:18,Fácil e didática,5,70.2.9,0
628,2021-08-02 20:52:48,Tudo certinho .dados corretos muito simples de usar e a primeira dose está registrada no app e aguardando a segunda.,5,70.2.9,0
629,2021-08-02 08:51:24,Excelente,5,70.2.9,0
630,2021-08-01 18:24:02,Excelente e prático,5,70.2.9,0
631,2021-08-01 12:02:00,Bom demais,5,70.2.2,0
632,2021-07-31 18:28:36,"Ótimo Facil de ser entendido, tem muitas informações E 1 dias após eu tomar a vacina da Covid já estava constando lá.",5,70.2.9,0
633,2021-07-31 14:47:23,"Apesar de uma ou outra ausência pontual, o app é muito simples, intuitivo e de excelente utilidade. Parabéns.",5,70.2.9,1
634,2021-07-31 11:13:03,Baixei e funciona perfeitamente.,5,70.2.9,0
635,2021-07-30 07:14:09,Nota 10. Sou da T.I a 12 anos e pela primeira vez vejo um app do governo de respeito. Parabéns Brasil.,5,70.2.9,0
636,2021-07-29 20:46:15,"Excelente app, já apareceu as vacinas que tomei. Muito bom!",5,70.2.9,0
637,2021-07-29 03:58:08,Bem útil.,5,70.2.9,0
638,2021-07-28 17:38:12,"Importante este aplicativo, mas o acesso é complicado",5,70.2.9,0
639,2021-07-28 11:27:18,"É ótimo, tem como usar o cartão do SUS que vem nele tranquilo.",5,70.2.9,0
640,2021-07-28 11:04:28,"Nossa, aplicativo me surpreendeu! Sem erros, sem travamentos.... PARABÉNS",5,70.2.9,0
641,2021-07-28 08:29:44,Ótimo.,5,70.2.7,0
642,2021-07-28 00:29:28,"Viva ao SUS, ainda tem algumas coisinhas para melhorar no app, mas parabéns aos desenvolvedores, está ficando otimo",5,70.2.9,0
643,2021-07-27 20:40:51,Otimo,5,70.2.9,0
645,2021-07-27 18:02:04,"Apesar de ser uma excelente ideia e de grande adianto, até o presente momento meus dados pessoais continuam incompletos: Tratamento Médico por questão de doença crônica, aplicação de vacinas na fase infantil e adolescente não constam, uso de remédios, Vacinas na fase adulta tbm estão alteradas e/ou equivocadas. Já enviei e-mails para os órgãos responsáveis e até o momento não obtive resposta. Desde o início de Abril o aplicativo tem travado bastante e dificultando o acesso com melhor rapidez.",5,70.2.9,82
647,2021-07-26 15:46:22,Ótimo,5,70.2.9,0
649,2021-07-26 10:39:01,EXCELENTE E DE BOA QUALIDADE .,5,70.2.9,0
650,2021-07-26 06:18:25,muito bom,5,70.2.9,0
651,2021-07-25 17:17:31,Okk,5,70.2.9,0
652,2021-07-24 22:16:02,Em menos de 7 dias atualizou a data de minha vacina,5,70.2.9,0
653,2021-07-24 20:40:24,"Excelente, mostra a vacina covid, informações como lote. Mostra também informações como consultas, medicamentos. E futuramente serão inseridos mais informações",5,70.2.9,3
654,2021-07-24 18:09:19,Excelente,5,70.2.5,0
655,2021-07-24 01:17:30,"Ótimo aplicativo, sensacional",5,70.2.9,0
656,2021-07-23 17:52:35,"Muito bom, contém as informações com eficiência.",5,70.2.9,0
657,2021-07-23 04:52:20,"Aplicativo excelente, bem intuitivo e com todos os meus dados corretos, inclusive com a vacina que tomei, na data certa, local correto e podendo imprimir o certificado digital da vacinação.",5,70.2.9,7
658,2021-07-22 19:15:45,Baixei o app e ele funciona bem.,5,70.2.9,0
